student,course,score,count_learn,semester
2110017,SP1035,7.0,1,231
2110017,CO3093,8.9,1,231
2110017,CO2013,7.3,1,231
2110017,CO3001,8.6,1,231
2110017,CH1003,7.7,1,231
2110017,DATH,8.5,1,231
2110017,SP1039,7.4,1,232
2110017,CO2001,8.2,1,232
2110017,CO3005,7.3,1,232
2110017,CO3335,8.4,1,232
2110017,TCTD2,7.1,1,232
2110017,DADN,9.2,1,232
2110017,SP1037,7.8,1,241
2110017,CO4029,8.6,1,241
2110017,TCTD3,8.8,1,241
2110017,CO3021,7.2,1,241
2110017,CO3023,8.8,1,241
2110017,IM1023,8.9,1,241
2110018,LA1003,9.9,1,211
2110018,MT1003,9.4,1,211
2110018,PH1003,7.3,1,211
2110018,CO1005,8.1,1,211
2110018,CO1023,7.9,1,211
2110018,LA1005,9.1,1,212
2110018,MT1005,8.6,1,212
2110018,MT1007,8.3,1,212
2110018,CO1007,8.4,1,212
2110018,CO1027,8.7,1,241
2110018,PH1007,9.6,1,212
2110018,LA1007,9.3,1,221
2110018,SP1031,7.8,1,221
2110018,CO2007,8.9,1,221
2110018,CO2011,7.5,1,221
2110018,CO2003,7.1,1,221
2110018,LA1009,9.9,1,222
2110018,SP1033,6.8,1,222
2110018,CO2017,7.0,1,222
2110018,CO2039,8.7,1,222
2110018,MT2013,7.4,1,222
2110018,TCTD1,8.2,1,222
2110018,SP1035,6.6,1,231
2110018,CO3093,7.7,1,231
2110018,CO2013,8.4,1,231
2110018,CO3001,7.0,1,231
2110018,CH1003,7.4,1,231
2110018,DATH,8.3,1,231
2110018,SP1039,6.9,1,232
2110018,CO2001,8.4,1,232
2110018,CO3005,7.5,1,232
2110018,CO3335,8.8,1,232
2110018,TCTD2,8.7,1,232
2110018,DADN,9.5,1,232
2110018,SP1037,7.7,1,241
2110018,CO4029,8.0,1,241
2110018,TCTD3,8.4,1,241
2110018,CO3021,7.5,1,241
2110018,CO4039,8.6,1,241
2110018,IM1013,7.1,1,241
2110019,LA1003,9.3,1,211
2110019,MT1003,7.2,1,211
2110019,PH1003,7.2,1,211
2110019,CO1005,8.7,1,211
2110019,CO1023,8.1,1,211
2110019,LA1005,9.7,1,212
2110019,MT1005,8.2,1,212
2110019,MT1007,8.8,1,212
2110019,CO1007,7.0,1,212
2110019,CO1027,7.8,1,241
2110019,PH1007,9.8,1,212
2110019,LA1007,9.8,1,221
2110019,SP1031,6.5,1,221
2110019,CO2007,7.4,1,221
2110019,CO2011,6.8,1,221
2110019,CO2003,7.8,1,221
2110019,LA1009,9.4,1,222
2110019,SP1033,7.1,1,222
2110019,CO2017,7.3,1,222
2110019,CO2039,8.4,1,222
2110019,MT2013,7.5,1,222
2110019,TCTD1,8.3,1,222
2110019,SP1035,7.0,1,231
2110019,CO3093,8.4,1,231
2110019,CO2013,8.5,1,231
2110019,CO3001,8.3,1,231
2110019,CH1003,6.6,1,231
2110019,DATH,8.6,1,231
2110019,SP1039,7.9,1,232
2110019,CO2001,8.1,1,232
2110019,CO3005,6.4,1,232
2110019,CO3335,8.6,1,232
2110019,TCTD2,8.0,1,232
2110019,DADN,9.6,1,232
2110019,SP1037,7.6,1,241
2110019,CO4029,8.5,1,241
2110019,TCTD3,8.4,1,241
2110019,CO3027,8.6,1,241
2110019,CO3023,7.9,1,241
2110019,IM1023,7.7,1,241
2110020,LA1003,9.7,1,211
2110020,MT1003,7.8,1,211
2110020,PH1003,8.5,1,211
2110020,CO1005,9.7,1,211
2110020,CO1023,8.4,1,211
2110020,LA1005,9.9,1,212
2110020,MT1005,7.1,1,212
2110020,MT1007,7.4,1,212
2110020,CO1007,7.3,1,212
2110020,CO1027,7.5,1,241
2110020,PH1007,9.1,1,212
2110020,LA1007,9.0,1,221
2110020,SP1031,7.9,1,221
2110020,CO2007,7.6,1,221
2110020,CO2011,8.3,1,221
2110020,CO2003,7.3,1,221
2110020,LA1009,9.7,1,222
2110020,SP1033,7.0,1,222
2110020,CO2017,8.0,1,222
2110020,CO2039,8.5,1,222
2110020,MT2013,8.9,1,222
2110020,TCTD1,8.0,1,222
2110020,SP1035,7.7,1,231
2110020,CO3093,8.6,1,231
2110020,CO2013,7.5,1,231
2110020,CO3001,8.6,1,231
2110020,CH1003,6.7,1,231
2110020,DATH,8.9,1,231
2110020,SP1039,7.3,1,232
2110020,CO2001,8.7,1,232
2110020,CO3005,7.7,1,232
2110020,CO3335,7.9,1,232
2110020,TCTD2,8.9,1,232
2110020,DADN,8.6,1,232
2110020,SP1037,7.2,1,241
2110020,CO4029,7.9,1,241
2110020,TCTD3,9.0,1,241
2110020,CO4037,8.7,1,241
2110020,CO4039,7.9,1,241
2110020,IM3001,7.7,1,241
2010001,LA1003,9.6,1,201
2010001,MT1003,9.7,1,201
2010001,PH1003,7.5,1,201
2010001,CO1005,8.2,1,201
2010001,CO1023,8.0,1,201
2010001,LA1005,9.9,1,202
2010001,MT1005,7.9,1,202
2010001,MT1007,8.0,1,202
2010001,CO1007,7.5,1,202
2010001,CO1027,8.8,1,202
2010001,PH1007,9.7,1,202
2010001,LA1007,9.5,1,211
2010001,SP1031,7.0,1,211
2010001,CO2007,8.3,1,211
2010001,CO2011,8.0,1,211
2010001,CO2003,7.4,1,211
2010001,LA1009,9.4,1,212
2010001,SP1033,8.0,1,212
2010001,CO2017,7.6,1,212
2010001,CO2039,8.7,1,212
2010001,MT2013,8.3,1,212
2010001,TCTD1,7.6,1,212
2010001,SP1035,7.4,1,221
2010001,CO3093,8.2,1,221
2010001,CO2013,7.4,1,221
2010001,CO3001,7.6,1,221
2010001,CH1003,6.9,1,221
2010001,DATH,9.9,1,221
2010001,SP1039,6.7,1,222
2010001,CO2001,8.2,1,222
2010001,CO3005,6.0,1,222
2010001,CO3335,7.1,1,222
2010001,TCTD2,7.7,1,222
2010001,DADN,9.2,1,222
2010001,SP1037,7.2,1,231
2010001,CO4029,7.1,1,231
2010001,TCTD3,8.1,1,231
2010001,SP1007,8.5,1,232
2010001,CO4337,7.5,1,232
2010001,CO3059,7.6,1,231
2010001,CO3043,7.2,1,231
2010001,CO3045,7.0,1,232
2010001,CO3051,8.3,1,232
2010001,CO3057,7.8,1,232
2010001,IM1023,8.5,1,231
2010002,LA1003,9.3,1,201
2010002,MT1003,7.2,1,201
2010002,PH1003,9.0,1,201
2010002,CO1005,9.8,1,201
2010002,CO1023,7.7,1,201
2010002,LA1005,9.9,1,202
2010002,MT1005,8.5,1,202
2010002,MT1007,8.5,1,202
2010002,CO1007,7.3,1,202
2010002,CO1027,7.7,1,202
2010002,PH1007,9.2,1,202
2010002,LA1007,9.8,1,211
2010002,SP1031,6.8,1,211
2010002,CO2007,9.0,1,211
2010002,CO2011,7.0,1,211
2010002,CO2003,7.4,1,211
2010002,LA1009,9.7,1,212
2010002,SP1033,6.7,1,212
2010002,CO2017,7.5,1,212
2010002,CO2039,8.0,1,212
2010002,MT2013,7.7,1,212
2010002,TCTD1,7.7,1,212
2010002,SP1035,7.5,1,221
2010002,CO3093,8.6,1,221
2010002,CO2013,8.1,1,221
2010002,CO3001,7.5,1,221
2010002,CH1003,6.5,1,221
2010002,DATH,9.3,1,221
2010002,SP1039,7.3,1,222
2010002,CO2001,8.2,1,222
2010002,CO3005,7.1,1,222
2010002,CO3335,7.7,1,222
2010002,TCTD2,8.9,1,222
2010002,DADN,9.3,1,222
2010002,SP1037,6.8,1,231
2010002,CO4029,7.3,1,231
2010002,TCTD3,7.2,1,231
2010002,SP1007,8.7,1,232
2010002,CO4337,8.2,1,232
2010002,CO3045,7.8,1,231
2010002,CO3051,8.9,1,231
2010002,CO3043,7.6,1,232
2010002,CO3089,8.0,1,232
2010002,CO3117,8.7,1,232
2010002,IM1013,8.2,1,231
2010003,LA1003,9.7,1,201
2010003,MT1003,7.8,1,201
2010003,PH1003,8.3,1,201
2010003,CO1005,9.9,1,201
2010003,CO1023,8.2,1,201
2010003,LA1005,10.0,1,202
2010003,MT1005,8.2,1,202
2010003,MT1007,8.6,1,202
2010003,CO1007,7.8,1,202
2010003,CO1027,8.4,1,202
2010003,PH1007,8.3,1,202
2010003,LA1007,9.6,1,211
2010003,SP1031,7.0,1,211
2010003,CO2007,8.0,1,211
2010003,CO2011,6.6,1,211
2010003,CO2003,7.2,1,211
2010003,LA1009,9.6,1,212
2010003,SP1033,6.8,1,212
2010003,CO2017,8.4,1,212
2010003,CO2039,8.2,1,212
2010003,MT2013,8.0,1,212
2010003,TCTD1,8.3,1,212
2010003,SP1035,7.6,1,221
2010003,CO3093,7.5,1,221
2010003,CO2013,8.0,1,221
2010003,CO3001,8.5,1,221
2010003,CH1003,6.6,1,221
2010003,DATH,8.6,1,221
2010003,SP1039,7.6,1,222
2010003,CO2001,8.7,1,222
2010003,CO3005,7.0,1,222
2010003,CO3335,7.6,1,222
2010003,TCTD2,8.5,1,222
2010003,DADN,8.1,1,222
2010003,SP1037,7.1,1,231
2010003,CO4029,8.9,1,231
2010003,TCTD3,8.3,1,231
2010003,SP1007,7.6,1,232
2010003,CO4337,8.0,1,232
2010003,CO3043,7.9,1,231
2010003,CO3045,8.0,1,231
2010003,CO3089,8.4,1,232
2010003,CO3057,7.6,1,232
2010003,CO3117,8.0,1,232
2010003,IM1025,8.3,1,231
2010004,LA1003,9.6,1,201
2010004,MT1003,9.4,1,201
2010004,PH1003,7.0,1,201
2010004,CO1005,9.8,1,201
2010004,CO1023,7.2,1,201
2010004,LA1005,9.9,1,202
2010004,MT1005,8.8,1,202
2010004,MT1007,8.4,1,202
2010004,CO1007,7.0,1,202
2010004,CO1027,7.7,1,202
2010004,PH1007,8.5,1,202
2010004,LA1007,9.3,1,211
2010004,SP1031,6.9,1,211
2010004,CO2007,8.2,1,211
2010004,CO2011,7.4,1,211
2010004,CO2003,7.7,1,211
2010004,LA1009,9.4,1,212
2010004,SP1033,7.3,1,212
2010004,CO2017,7.3,1,212
2010004,CO2039,7.9,1,212
2010004,MT2013,8.4,1,212
2010004,TCTD1,7.6,1,212
2010004,SP1035,6.5,1,221
2010004,CO3093,8.3,1,221
2010004,CO2013,7.9,1,221
2010004,CO3001,8.1,1,221
2010004,CH1003,7.8,1,221
2010004,DATH,9.4,1,221
2010004,SP1039,7.2,1,222
2010004,CO2001,8.2,1,222
2010004,CO3005,7.5,1,222
2010004,CO3335,7.6,1,222
2010004,TCTD2,7.5,1,222
2010004,DADN,8.9,1,222
2010004,SP1037,7.6,1,231
2010004,CO4029,8.6,1,231
2010004,TCTD3,8.7,1,231
2010004,SP1007,7.3,1,232
2010004,CO4337,8.0,1,232
2010004,CO3057,7.3,1,231
2010004,CO3051,8.3,1,231
2010004,CO3045,7.8,1,232
2010004,CO3089,8.8,1,232
2010004,CO3059,8.1,1,232
2010004,IM1025,7.4,1,231
2010005,LA1003,9.2,1,201
2010005,MT1003,9.6,1,201
2010005,PH1003,7.4,1,201
2010005,CO1005,8.3,1,201
2010005,CO1023,8.0,1,201
2010005,LA1005,9.8,1,202
2010005,MT1005,8.2,1,202
2010005,MT1007,8.7,1,202
2010005,CO1007,6.9,1,202
2010005,CO1027,7.3,1,202
2010005,PH1007,9.7,1,202
2010005,LA1007,9.9,1,211
2010005,SP1031,7.5,1,211
2010005,CO2007,8.2,1,211
2010005,CO2011,8.0,1,211
2010005,CO2003,7.1,1,211
2010005,LA1009,9.1,1,212
2010005,SP1033,7.7,1,212
2010005,CO2017,7.1,1,212
2010005,CO2039,8.1,1,212
2010005,MT2013,8.8,1,212
2010005,TCTD1,8.3,1,212
2010005,SP1035,6.7,1,221
2010005,CO3093,7.9,1,221
2010005,CO2013,7.7,1,221
2010005,CO3001,8.9,1,221
2010005,CH1003,7.7,1,221
2010005,DATH,9.6,1,221
2010005,SP1039,7.7,1,222
2010005,CO2001,8.5,1,222
2010005,CO3005,6.4,1,222
2010005,CO3335,8.9,1,222
2010005,TCTD2,8.3,1,222
2010005,DADN,9.9,1,222
2010005,SP1037,7.6,1,231
2010005,CO4029,7.5,1,231
2010005,TCTD3,8.5,1,231
2010005,SP1007,8.9,1,232
2010005,CO4337,7.7,1,232
2010005,CO3037,7.9,1,231
2010005,CO3041,8.5,1,231
2010005,CO3117,7.7,1,232
2010005,CO3045,7.5,1,232
2010005,CO3085,7.3,1,232
2010005,IM1023,8.2,1,231
2010006,LA1003,9.9,1,201
2010006,MT1003,7.0,1,201
2010006,PH1003,8.3,1,201
2010006,CO1005,9.7,1,201
2010006,CO1023,8.3,1,201
2010006,LA1005,9.5,1,202
2010006,MT1005,7.9,1,202
2010006,MT1007,7.5,1,202
2010006,CO1007,7.3,1,202
2010006,CO1027,8.4,1,202
2010006,PH1007,9.7,1,202
2010006,LA1007,9.1,1,211
2010006,SP1031,7.9,1,211
2010006,CO2007,7.6,1,211
2010006,CO2011,6.8,1,211
2010006,CO2003,8.4,1,211
2010006,LA1009,9.6,1,212
2010006,SP1033,6.6,1,212
2010006,CO2017,8.4,1,212
2010006,CO2039,8.6,1,212
2010006,MT2013,7.2,1,212
2010006,TCTD1,8.2,1,212
2010006,SP1035,7.3,1,221
2010006,CO3093,8.7,1,221
2010006,CO2013,7.5,1,221
2010006,CO3001,8.1,1,221
2010006,CH1003,6.6,1,221
2010006,DATH,8.2,1,221
2010006,SP1039,6.7,1,222
2010006,CO2001,8.9,1,222
2010006,CO3005,6.4,1,222
2010006,CO3335,7.9,1,222
2010006,TCTD2,8.9,1,222
2010006,DADN,8.3,1,222
2010006,SP1037,6.6,1,231
2010006,CO4029,8.8,1,231
2010006,TCTD3,7.6,1,231
2010006,SP1007,7.2,1,232
2010006,CO4337,8.7,1,232
2010006,CO3051,7.1,1,231
2010006,CO4025,8.4,1,231
2010006,CO3041,7.7,1,232
2010006,CO3085,9.0,1,232
2010006,CO3089,7.8,1,232
2010006,IM1013,7.9,1,231
2010007,LA1003,9.1,1,201
2010007,MT1003,7.2,1,201
2010007,PH1003,8.4,1,201
2010007,CO1005,9.0,1,201
2010007,CO1023,8.8,1,201
2010007,LA1005,9.3,1,202
2010007,MT1005,7.5,1,202
2010007,MT1007,7.1,1,202
2010007,CO1007,6.9,1,202
2010007,CO1027,7.2,1,202
2010007,PH1007,8.7,1,202
2010007,LA1007,9.3,1,211
2010007,SP1031,7.9,1,211
2010007,CO2007,8.9,1,211
2010007,CO2011,7.5,1,211
2010007,CO2003,7.2,1,211
2010007,LA1009,9.6,1,212
2010007,SP1033,7.6,1,212
2010007,CO2017,7.4,1,212
2010007,CO2039,8.5,1,212
2010007,MT2013,7.6,1,212
2010007,TCTD1,7.8,1,212
2010007,SP1035,7.9,1,221
2010007,CO3093,8.6,1,221
2010007,CO2013,7.5,1,221
2010007,CO3001,7.1,1,221
2010007,CH1003,7.4,1,221
2010007,DATH,8.6,1,221
2010007,SP1039,8.0,1,222
2010007,CO2001,8.9,1,222
2010007,CO3005,6.4,1,222
2010007,CO3335,8.5,1,222
2010007,TCTD2,8.5,1,222
2010007,DADN,9.4,1,222
2010007,SP1037,7.7,1,231
2010007,CO4029,7.3,1,231
2010007,TCTD3,7.6,1,231
2010007,SP1007,8.2,1,232
2010007,CO4337,8.5,1,232
2010007,CO4025,7.9,1,231
2010007,CO3037,8.5,1,231
2010007,CO3061,9.0,1,232
2010007,CO3049,8.2,1,232
2010007,CO3041,8.7,1,232
2010007,IM1023,7.8,1,231
2010008,LA1003,9.5,1,201
2010008,MT1003,8.6,1,201
2010008,PH1003,7.6,1,201
2010008,CO1005,8.9,1,201
2010008,CO1023,8.3,1,201
2010008,LA1005,9.0,1,202
2010008,MT1005,8.1,1,202
2010008,MT1007,7.5,1,202
2010008,CO1007,7.4,1,202
2010008,CO1027,8.4,1,202
2010008,PH1007,9.5,1,202
2010008,LA1007,9.4,1,211
2010008,SP1031,7.6,1,211
2010008,CO2007,8.4,1,211
2010008,CO2011,7.2,1,211
2010008,CO2003,7.7,1,211
2010008,LA1009,9.4,1,212
2010008,SP1033,6.9,1,212
2010008,CO2017,7.8,1,212
2010008,CO2039,7.1,1,212
2010008,MT2013,7.5,1,212
2010008,TCTD1,8.5,1,212
2010008,SP1035,7.7,1,221
2010008,CO3093,8.4,1,221
2010008,CO2013,7.0,1,221
2010008,CO3001,7.3,1,221
2010008,CH1003,7.6,1,221
2010008,DATH,9.8,1,221
2010008,SP1039,6.6,1,222
2010008,CO2001,8.7,1,222
2010008,CO3005,7.1,1,222
2010008,CO3335,7.2,1,222
2010008,TCTD2,7.1,1,222
2010008,DADN,9.2,1,222
2010008,SP1037,7.1,1,231
2010008,CO4029,8.8,1,231
2010008,TCTD3,7.8,1,231
2010008,SP1007,7.4,1,232
2010008,CO4337,8.7,1,232
2010008,CO3049,7.1,1,231
2010008,CO3035,8.6,1,231
2010008,CO3089,8.7,1,232
2010008,CO3043,8.5,1,232
2010008,CO3051,8.5,1,232
2010008,IM3001,8.2,1,231
2010009,LA1003,9.0,1,201
2010009,MT1003,8.1,1,201
2010009,PH1003,8.3,1,201
2010009,CO1005,9.0,1,201
2010009,CO1023,8.6,1,201
2010009,LA1005,9.9,1,202
2010009,MT1005,7.5,1,202
2010009,MT1007,7.1,1,202
2010009,CO1007,7.2,1,202
2010009,CO1027,8.1,1,202
2010009,PH1007,8.4,1,202
2010009,LA1007,9.2,1,211
2010009,SP1031,7.2,1,211
2010009,CO2007,7.9,1,211
2010009,CO2011,8.3,1,211
2010009,CO2003,7.3,1,211
2010009,LA1009,9.2,1,212
2010009,SP1033,7.5,1,212
2010009,CO2017,7.1,1,212
2010009,CO2039,7.4,1,212
2010009,MT2013,7.1,1,212
2010009,TCTD1,7.6,1,212
2010009,SP1035,7.1,1,221
2010009,CO3093,8.8,1,221
2010009,CO2013,7.2,1,221
2010009,CO3001,8.4,1,221
2010009,CH1003,7.7,1,221
2010009,DATH,9.2,1,221
2010009,SP1039,7.4,1,222
2010009,CO2001,8.8,1,222
2010009,CO3005,6.5,1,222
2010009,CO3335,7.4,1,222
2010009,TCTD2,8.4,1,222
2010009,DADN,8.5,1,222
2010009,SP1037,6.8,1,231
2010009,CO4029,8.1,1,231
2010009,TCTD3,8.2,1,231
2010009,SP1007,8.5,1,232
2010009,CO4337,7.9,1,232
2010009,CO3089,7.8,1,231
2010009,CO3049,8.0,1,231
2010009,CO3051,9.0,1,232
2010009,CO3069,8.1,1,232
2010009,CO3047,8.6,1,232
2010009,IM1025,8.7,1,231
2010010,LA1003,9.5,1,201
2010010,MT1003,9.4,1,201
2010010,PH1003,7.2,1,201
2010010,CO1005,9.3,1,201
2010010,CO1023,8.3,1,201
2010010,LA1005,9.2,1,202
2010010,MT1005,8.6,1,202
2010010,MT1007,7.5,1,202
2010010,CO1007,6.6,1,202
2010010,CO1027,7.3,1,202
2010010,PH1007,9.4,1,202
2010010,LA1007,9.1,1,211
2010010,SP1031,7.7,1,211
2010010,CO2007,7.2,1,211
2010010,CO2011,7.8,1,211
2010010,CO2003,7.8,1,211
2010010,LA1009,9.5,1,212
2010010,SP1033,7.4,1,212
2010010,CO2017,7.4,1,212
2010010,CO2039,7.8,1,212
2010010,MT2013,8.3,1,212
2010010,TCTD1,8.2,1,212
2010010,SP1035,7.1,1,221
2010010,CO3093,8.2,1,221
2010010,CO2013,7.6,1,221
2010010,CO3001,7.4,1,221
2010010,CH1003,7.5,1,221
2010010,DATH,9.7,1,221
2010010,SP1039,7.6,1,222
2010010,CO2001,8.4,1,222
2010010,CO3005,6.9,1,222
2010010,CO3335,8.3,1,222
2010010,TCTD2,8.2,1,222
2010010,DADN,8.4,1,222
2010010,SP1037,7.0,1,231
2010010,CO4029,7.4,1,231
2010010,TCTD3,9.0,1,231
2010010,SP1007,8.6,1,232
2010010,CO4337,7.9,1,232
2010010,CO3089,8.4,1,231
2010010,CO3069,7.6,1,231
2010010,CO3049,7.2,1,232
2010010,CO3051,8.7,1,232
2010010,CO3047,7.9,1,232
2010010,IM1023,7.8,1,231
2010011,LA1003,9.6,1,201
2010011,MT1003,9.8,1,201
2010011,PH1003,7.9,1,201
2010011,CO1005,9.8,1,201
2010011,CO1023,7.7,1,201
2010011,LA1005,9.3,1,202
2010011,MT1005,8.5,1,202
2010011,MT1007,7.7,1,202
2010011,CO1007,7.9,1,202
2010011,CO1027,7.3,1,202
2010011,PH1007,9.6,1,202
2010011,LA1007,9.7,1,211
2010011,SP1031,7.9,1,211
2010011,CO2007,7.5,1,211
2010011,CO2011,7.4,1,211
2010011,CO2003,7.0,1,211
2010011,LA1009,9.9,1,212
2010011,SP1033,6.8,1,212
2010011,CO2017,7.4,1,212
2010011,CO2039,8.4,1,212
2010011,MT2013,8.1,1,212
2010011,TCTD1,8.1,1,212
2010011,SP1035,7.7,1,221
2010011,CO3093,8.0,1,221
2010011,CO2013,7.9,1,221
2010011,CO3001,7.7,1,221
2010011,CH1003,7.5,1,221
2010011,DATH,9.5,1,221
2010011,SP1039,7.3,1,222
2010011,CO2001,8.2,1,222
2010011,CO3005,7.3,1,222
2010011,CO3335,7.3,1,222
2010011,TCTD2,7.8,1,222
2010011,DADN,8.3,1,222
2010011,SP1037,7.7,1,231
2010011,CO4029,8.9,1,231
2010011,TCTD3,7.1,1,231
2010011,SP1007,7.3,1,232
2010011,CO4337,7.9,1,232
2010011,CO3069,7.0,1,231
2010011,CO3049,7.2,1,231
2010011,CO3083,8.9,1,232
2010011,CO3051,8.2,1,232
2010011,CO3089,7.1,1,232
2010011,IM3001,9.0,1,231
2010012,LA1003,9.6,1,201
2010012,MT1003,7.5,1,201
2010012,PH1003,7.1,1,201
2010012,CO1005,9.5,1,201
2010012,CO1023,7.7,1,201
2010012,LA1005,10.0,1,202
2010012,MT1005,8.3,1,202
2010012,MT1007,8.9,1,202
2010012,CO1007,8.2,1,202
2010012,CO1027,8.8,1,202
2010012,PH1007,8.6,1,202
2010012,LA1007,9.6,1,211
2010012,SP1031,7.0,1,211
2010012,CO2007,8.8,1,211
2010012,CO2011,7.3,1,211
2010012,CO2003,7.2,1,211
2010012,LA1009,9.7,1,212
2010012,SP1033,7.7,1,212
2010012,CO2017,7.5,1,212
2010012,CO2039,7.9,1,212
2010012,MT2013,7.4,1,212
2010012,TCTD1,8.4,1,212
2010012,SP1035,6.8,1,221
2010012,CO3093,8.5,1,221
2010012,CO2013,7.7,1,221
2010012,CO3001,8.4,1,221
2010012,CH1003,6.5,1,221
2010012,DATH,9.1,1,221
2010012,SP1039,7.7,1,222
2010012,CO2001,8.4,1,222
2010012,CO3005,7.3,1,222
2010012,CO3335,7.2,1,222
2010012,TCTD2,7.5,1,222
2010012,DADN,9.9,1,222
2010012,SP1037,7.5,1,231
2010012,CO4029,7.6,1,231
2010012,TCTD3,7.8,1,231
2010012,SP1007,8.7,1,232
2010012,CO4337,8.6,1,232
2010012,CO3047,7.6,1,231
2010012,CO3069,8.7,1,231
2010012,CO3089,8.3,1,232
2010012,CO3049,8.6,1,232
2010012,CO3051,8.3,1,232
2010012,IM1013,8.3,1,231
2010013,LA1003,9.3,1,201
2010013,MT1003,9.1,1,201
2010013,PH1003,8.9,1,201
2010013,CO1005,9.3,1,201
2010013,CO1023,9.0,1,201
2010013,LA1005,9.7,1,202
2010013,MT1005,7.8,1,202
2010013,MT1007,8.4,1,202
2010013,CO1007,7.5,1,202
2010013,CO1027,7.1,1,202
2010013,PH1007,8.1,1,202
2010013,LA1007,9.9,1,211
2010013,SP1031,7.8,1,211
2010013,CO2007,8.6,1,211
2010013,CO2011,7.0,1,211
2010013,CO2003,7.4,1,211
2010013,LA1009,9.0,1,212
2010013,SP1033,7.8,1,212
2010013,CO2017,7.2,1,212
2010013,CO2039,7.7,1,212
2010013,MT2013,8.1,1,212
2010013,TCTD1,8.5,1,212
2010013,SP1035,7.1,1,221
2010013,CO3093,8.0,1,221
2010013,CO2013,8.4,1,221
2010013,CO3001,8.8,1,221
2010013,CH1003,6.8,1,221
2010013,DATH,9.9,1,221
2010013,SP1039,7.1,1,222
2010013,CO2001,8.8,1,222
2010013,CO3005,7.0,1,222
2010013,CO3335,8.0,1,222
2010013,TCTD2,8.5,1,222
2010013,DADN,9.4,1,222
2010013,SP1037,7.7,1,231
2010013,CO4029,8.9,1,231
2010013,TCTD3,7.5,1,231
2010013,SP1007,7.6,1,232
2010013,CO4337,8.8,1,232
2010013,CO3065,8.2,1,231
2010013,CO3011,7.8,1,231
2010013,CO3115,7.5,1,232
2010013,CO3013,8.9,1,232
2010013,CO3089,8.3,1,232
2010013,IM3001,8.1,1,231
2010014,LA1003,9.9,1,201
2010014,MT1003,8.2,1,201
2010014,PH1003,8.9,1,201
2010014,CO1005,9.1,1,201
2010014,CO1023,8.9,1,201
2010014,LA1005,9.4,1,202
2010014,MT1005,8.3,1,202
2010014,MT1007,7.7,1,202
2010014,CO1007,8.0,1,202
2010014,CO1027,8.0,1,202
2010014,PH1007,9.0,1,202
2010014,LA1007,9.8,1,211
2010014,SP1031,7.8,1,211
2010014,CO2007,8.8,1,211
2010014,CO2011,6.9,1,211
2010014,CO2003,7.4,1,211
2010014,LA1009,9.8,1,212
2010014,SP1033,7.0,1,212
2010014,CO2017,7.7,1,212
2010014,CO2039,7.7,1,212
2010014,MT2013,8.4,1,212
2010014,TCTD1,7.5,1,212
2010014,SP1035,7.6,1,221
2010014,CO3093,8.8,1,221
2010014,CO2013,8.2,1,221
2010014,CO3001,7.7,1,221
2010014,CH1003,7.0,1,221
2010014,DATH,8.2,1,221
2010014,SP1039,6.7,1,222
2010014,CO2001,9.0,1,222
2010014,CO3005,6.1,1,222
2010014,CO3335,8.5,1,222
2010014,TCTD2,8.4,1,222
2010014,DADN,8.1,1,222
2010014,SP1037,7.4,1,231
2010014,CO4029,8.5,1,231
2010014,TCTD3,7.5,1,231
2010014,SP1007,8.1,1,232
2010014,CO4337,8.5,1,232
2010014,CO3115,8.7,1,231
2010014,CO3065,7.7,1,231
2010014,CO3017,7.2,1,232
2010014,CO3013,7.7,1,232
2010014,CO3089,7.4,1,232
2010014,IM1027,7.8,1,231
2010015,LA1003,10.0,1,201
2010015,MT1003,7.4,1,201
2010015,PH1003,8.3,1,201
2010015,CO1005,9.3,1,201
2010015,CO1023,8.0,1,201
2010015,LA1005,9.6,1,202
2010015,MT1005,8.3,1,202
2010015,MT1007,7.2,1,202
2010015,CO1007,7.9,1,202
2010015,CO1027,8.0,1,202
2010015,PH1007,9.3,1,202
2010015,LA1007,9.7,1,211
2010015,SP1031,8.0,1,211
2010015,CO2007,8.2,1,211
2010015,CO2011,7.9,1,211
2010015,CO2003,8.4,1,211
2010015,LA1009,9.8,1,212
2010015,SP1033,7.7,1,212
2010015,CO2017,8.1,1,212
2010015,CO2039,7.6,1,212
2010015,MT2013,7.1,1,212
2010015,TCTD1,7.8,1,212
2010015,SP1035,7.9,1,221
2010015,CO3093,8.2,1,221
2010015,CO2013,8.3,1,221
2010015,CO3001,7.6,1,221
2010015,CH1003,7.0,1,221
2010015,DATH,9.2,1,221
2010015,SP1039,7.0,1,222
2010015,CO2001,8.5,1,222
2010015,CO3005,7.4,1,222
2010015,CO3335,7.7,1,222
2010015,TCTD2,8.9,1,222
2010015,DADN,9.6,1,222
2010015,SP1037,7.3,1,231
2010015,CO4029,9.0,1,231
2010015,TCTD3,7.8,1,231
2010015,SP1007,8.3,1,232
2010015,CO4337,7.7,1,232
2010015,CO3013,7.4,1,231
2010015,CO3017,8.6,1,231
2010015,CO3011,8.2,1,232
2010015,CO3065,8.6,1,232
2010015,CO3115,7.5,1,232
2010015,IM1023,7.8,1,231
2010016,LA1003,9.3,1,201
2010016,MT1003,9.1,1,201
2010016,PH1003,7.5,1,201
2010016,CO1005,8.2,1,201
2010016,CO1023,8.5,1,201
2010016,LA1005,9.7,1,202
2010016,MT1005,8.3,1,202
2010016,MT1007,7.9,1,202
